"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics","codeN","train"
3272,1601,2241,1988,8,23,198808,"パーティーに消費課税の案、渡辺政調会長が示す","A",398,1,NA,6,198808,0,1,0,NA,0
3380,1721,2067,1988,8,31,198808,"整備新幹線　「高崎―長野」優先をきょう３１日決定／政府・自民検討委 ","Y",1418,NA,1,6,198808,1,1,0,NA,0
3381,1722,2068,1988,8,31,198808,"政府・自民党、整備新幹線建設費の財源を検討　結論は出ず ","Y",417,NA,1,6,198808,1,1,1,NA,0
3382,1723,2069,1988,8,31,198808,"整備新幹線の着工　大蔵省の立場考え、３線同時に難色　自民党首脳が意向 ","Y",186,NA,1,6,198808,0,1,1,NA,0
3391,1664,2326,1988,9,1,198809,"整備新幹線、高崎－長野間まず６４年度着工　政府・自民が方向","A",1179,1,NA,10,198808,1,1,0,NA,0
3392,1728,2075,1988,9,1,198809,"整備新幹線の優先順合意　高崎―長野、金沢―高岡、盛岡―青森の順／政府自民 ","Y",1080,NA,1,10,198808,1,1,0,NA,0
3399,1665,2327,1988,9,2,198809,"自民、野党に条件付きの特別委打診　「リクルート先議」　","A",277,1,NA,10,198808,0,1,1,NA,0
3401,1667,2329,1988,9,2,198809,"幹事長に折衝を一任　税制改革で政府・自民党、首脳協議","A",900,1,NA,10,198808,1,1,1,NA,0
3406,1736,2085,1988,9,2,198809,"税制法案の審議条件に協議機関設置受け入れ　不公平税制で自民方針 ","Y",576,NA,1,10,198808,0,1,0,NA,0
3419,1742,2092,1988,9,3,198809,"パーティー券収入への課税　自民調査会は消極論が大勢 ","Y",689,NA,1,10,198808,0,1,0,NA,0
3434,1751,2102,1988,9,4,198809,"自民党、税制特別委設置でリクルート問題の参考人喚問まで譲歩 ","Y",1004,NA,1,10,198808,0,1,1,NA,0
3442,1754,2106,1988,9,5,198809,"福島県知事に佐藤氏当選　参院補選も自民・石原氏　「反消費税」響かず／同日選 ","Y",1799,NA,1,10,198808,0,1,1,NA,0
3443,1755,2107,1988,9,5,198809,"福島の“同日選”は期待通り　自民、税制審議促進へ ","Y",476,NA,1,10,198808,0,1,0,NA,0
3454,1758,2111,1988,9,6,198809,"不公平是正で小委設置　税制審議特別委で自民妥協案　野党は拒む ","Y",1063,NA,1,10,198808,0,1,1,NA,0
3461,1700,2376,1988,9,7,198809,"不公平是正・リクルート、特別委設け審議　税制国会で自民提案","A",1244,1,NA,10,198808,0,1,1,NA,0
3468,1766,2120,1988,9,7,198809,"対北朝鮮制裁、五輪前解除も　自民首脳が示唆 ","Y",417,NA,1,10,198808,0,1,0,NA,0
3516,1786,2145,1988,9,13,198809,"衆院税制特別委、金丸委員長を選出　会期延長６０日程度　税制審議へ自民方針 ","Y",662,NA,1,10,198809,0,1,1,NA,0
3577,1817,2183,1988,9,18,198809,"国会会期の大幅延長求める　安倍幹事長が正式表明 ","Y",694,NA,1,10,198809,0,1,1,NA,0
3632,1789,2499,1988,9,23,198809,"６７日間の会期延長申し入れ　自民幹事長","A",161,1,NA,10,198809,0,1,0,NA,0
3641,1848,2219,1988,9,23,198809,"自民、国会会期６７日間延長を要請 ","Y",186,NA,1,10,198809,0,1,1,NA,0
3676,1811,2530,1988,9,27,198809,"臨時国会を５９日間延長　自民多数で議決　衆院本会議","A",1077,1,NA,10,198809,0,1,1,NA,0
3907,1973,2369,1988,10,16,198810,"臨時国会　１か月程度再延長　税制法案成立期す　政府・自民検討入り ","Y",1136,NA,1,8,198810,1,1,1,NA,0
3909,1975,2371,1988,10,16,198810,"江副前リクルート会長の再聴取も　自民・海部氏ら検討表明 ","Y",636,NA,1,8,198810,0,1,0,NA,0
3933,1950,2714,1988,10,18,198810,"株公開後の売却益課税、今国会中に処理　自民が野党に回答","A",1005,1,NA,8,198810,0,1,1,NA,0
3962,1995,2396,1988,10,20,198810,"株売却益課税、４年後メドに見直し　納税者番号も検討　政府・自民、譲歩の方針 ","Y",841,NA,1,8,198810,1,1,0,NA,0
3999,1987,2765,1988,10,23,198810,"蔵相秘書ら喚問問題、きょうにも再協議　自民調整、結論出ず","A",531,1,NA,8,198810,1,1,0,1,1
4014,2018,2423,1988,10,24,198810,"宮沢蔵相再答弁でリクルート問題打開へ　服部氏らの喚問は拒否／自民方針 ","Y",364,NA,1,8,198810,1,1,0,NA,0
4037,2009,2794,1988,10,26,198810,"自民、「蔵相再答弁」固める　証人喚問は拒否　リクルート疑惑","A",808,1,NA,8,198810,1,1,0,NA,0
4040,2030,2437,1988,10,26,198810,"リクルート疑惑　宮沢蔵相再答弁へ　証人喚問で自民が２６日にも回答 ","Y",326,NA,1,8,198810,1,1,0,NA,0
4063,2023,2815,1988,10,28,198810,"税特委公聴会、自民多数で日程可決　宮沢氏再答弁の直後","A",676,1,NA,8,198810,0,1,0,NA,0
4065,2041,2450,1988,10,28,198810,"税制公聴会　自民が強行決定　審議入り前、異例の採決　野党は一斉に反発 ","Y",625,NA,1,8,198810,0,1,1,NA,0
4079,2031,2825,1988,10,29,198810,"議運委も強行可決　自民、税制公聴会の開会承認","A",490,1,NA,8,198810,0,1,0,NA,0
4083,2051,2462,1988,10,29,198810,"税制公聴会承認　自民が単独採決　野党は反発し議運委を欠席 ","Y",721,NA,1,8,198810,0,1,1,NA,0
4095,2058,2470,1988,10,30,198810,"パーティー券の販売　公務員介入を排除／自民方針 ","Y",688,NA,1,8,198810,0,1,0,NA,0
4116,2049,2851,1988,11,1,198811,"自民党、税制公聴会を延期へ　金丸氏が参考人招致決議を提案","A",1183,1,NA,10,198810,0,1,1,NA,0
4135,2079,2496,1988,11,2,198811,"年金の６５歳支給案撤回も　自民首脳語る ","Y",221,NA,1,10,198810,0,1,0,NA,0
4139,2059,2865,1988,11,3,198811,"税制国会の１ヵ月再延長を検討　自民、衆院通過に自信","A",1048,1,NA,10,198810,0,1,1,NA,0
4143,2081,2499,1988,11,3,198811,"コスモス株譲渡、自民代議士さらに２人　浜田卓・伊吹両氏　数万株を５９年末に ","Y",1141,NA,1,10,198810,0,1,1,NA,0
4149,2063,2870,1988,11,4,198811,"献金枠拡大見送り　パーティー規制強化　自民方針","A",1057,1,NA,10,198810,0,1,0,NA,0
4153,2067,2875,1988,11,4,198811,"自民党・伊吹議員に３万株　コスモス株","A",586,1,NA,10,198810,0,1,1,NA,0
4240,2110,2933,1988,11,11,198811,"「１５日には衆院通過を」　税制改革関連６法案で自民首脳語る","A",63,1,NA,10,198811,0,1,1,NA,0
4246,2116,2939,1988,11,11,198811,"自民、消費税導入を強行採決　衆院税特委で６法案","A",1649,1,NA,10,198811,0,1,1,NA,0
4247,2131,2558,1988,11,11,198811,"税制法案　自民が強行採決　１５日衆院通過期す　野党「無効」と反発／税特委 ","Y",1674,NA,1,10,198811,0,1,1,NA,0
4256,2120,2945,1988,11,12,198811,"国対会談に野党難色　週明け打開も困難か　自民の強行可決","A",729,1,NA,10,198811,0,1,1,NA,0
4261,2125,2950,1988,11,12,198811,"政府・自民がＯＤＡの協議機関　配分、党関与強める","A",1578,1,NA,10,198811,1,1,1,0,1
4280,2133,2960,1988,11,15,198811,"三木氏「衆院葬」に　政府・自民方針固める","A",270,1,NA,10,198811,1,1,1,NA,0
4286,2139,2969,1988,11,15,198811,"空転国会、非公式折衝続く　自民、局面打開を模索","A",976,1,NA,10,198811,0,1,1,NA,0
4303,2156,2587,1988,11,16,198811,"自民、税制法案の衆院通過図る　リクルート特別委を設置、証人喚問２１日に ","Y",1230,NA,1,10,198811,0,1,1,NA,0
4331,2168,2601,1988,11,18,198811,"自民党、国会会期の３４日再延長を提案へ　税制法案の年内成立図る ","Y",490,NA,1,10,198811,0,1,1,NA,0
4333,2170,2603,1988,11,18,198811,"政治改革急務で一致　自民最高顧問会議　竹下首相も前向きの姿勢 ","Y",938,NA,1,10,198811,1,1,1,NA,0
4350,2179,2613,1988,11,19,198811,"衆院リクルート特別委の証人喚問　社共締め出し決める　自公、強硬態度貫く ","Y",545,NA,1,10,198811,0,1,1,NA,0
4387,2188,3032,1988,11,22,198811,"３４日程度の再延長、きょう申し入れ　臨時国会で自民","A",374,1,NA,10,198811,0,1,1,NA,0
4399,2194,3038,1988,11,23,198811,"臨時国会の再延長、「３４日間」申し入れ　自民党","A",810,1,NA,10,198811,0,1,1,NA,0
4410,2210,2648,1988,11,23,198811,"自民、両院議長に国会３４日間再延長申し入れ　税制法案の成立期す ","Y",643,NA,1,10,198811,0,1,1,NA,0
4411,2211,2649,1988,11,23,198811,"国会会期再延長、自民党が申し入れ　衆院議運委、野党の反発で物別れ ","Y",156,NA,1,10,198811,0,1,1,NA,0
4412,2212,2650,1988,11,23,198811,"消費税の半年間弾力的運用をめぐり自民党と民社党が調整へ ","Y",528,NA,1,10,198811,0,1,1,NA,0
4429,2211,3061,1988,11,25,198811,"臨時国会延長、税制法案の成立が先決　竹下首相と幹事長一致","A",233,1,NA,10,198811,1,1,1,NA,0
4478,2238,2682,1988,11,28,198811,"コスモス社の地上げ・行政処分で自民代議士らが建設省に圧力／６０年末ごろ ","Y",2288,NA,1,10,198811,0,1,1,NA,0
4489,2244,3102,1988,11,29,198811,"政府・自民、服部氏喚問応じず　リクルート疑惑","A",274,1,NA,10,198811,1,1,0,NA,0
4607,2303,3181,1988,12,8,198812,"自民、売買約定書を税特委に提出へ　宮沢蔵相のコスモス株取得","A",285,1,NA,10,198811,1,1,0,NA,0
4637,2321,3201,1988,12,10,198812,"安倍幹事長・渡辺政調会長、留任の線　自民党三役人事","A",427,1,NA,10,198812,0,1,1,NA,0
4715,2352,2816,1988,12,15,198812,"内閣改造の骨格固まる　自民党３役と宇野外相の留任確実、蔵相は村山氏起用へ ","Y",990,NA,1,10,198812,1,1,1,NA,0
4723,2366,3260,1988,12,16,198812,"自民、低所得者層を対象に老人介護に新手当、年金も大幅増","A",695,1,NA,10,198812,0,1,0,NA,0
4729,2359,2824,1988,12,16,198812,"税制改革法案、２２日にも成立へ　政府・自民が方針固める ","Y",474,NA,1,10,198812,1,1,0,NA,0
4743,2381,3277,1988,12,17,198812,"税制法案、２３日にも成立　２４日までに改造内閣　自民方針","A",738,1,NA,10,198812,1,1,0,NA,0
4756,2385,3281,1988,12,18,198812,"老齢福祉年金、野党要求の月１０００円を超す増額　自民方針　","A",704,1,NA,10,198812,0,1,1,NA,0
4759,2388,3286,1988,12,18,198812,"自民３役の留任確定　党・内閣人事、竹下・安倍会談で一致","A",1163,1,NA,10,198812,1,1,1,NA,0
4760,2372,2839,1988,12,18,198812,"内閣改造、２３日にも　党３役留任が確定／竹下首相―安倍幹事長会談 ","Y",1513,NA,1,10,198812,1,1,1,NA,0
4791,2385,2856,1988,12,20,198812,"納税は９月末まで猶予　消費税で政府・自民党が方針 ","Y",277,NA,1,10,198812,1,1,1,NA,0
4799,2410,3315,1988,12,21,198812,"消費税の半年延納認める　自民、「弾力運営」で回答へ","A",598,1,NA,10,198812,0,1,0,NA,0
4809,2395,2868,1988,12,21,198812,"税制法案、今２１日夕可決へ　自民、強行採決の構え／参院税特委 ","Y",743,NA,1,10,198812,0,1,1,NA,0
4816,2420,3327,1988,12,22,198812,"自民が強行採決　税制６法案、２３日にも成立　参院税特委","A",1673,1,NA,10,198812,0,1,1,NA,0
4817,2397,2871,1988,12,22,198812,"税制改革６法案　自民が参院委でも強行可決　あす２３日成立へ ","Y",1681,NA,1,10,198812,0,1,1,NA,0
4818,2398,2872,1988,12,22,198812,"自民党、消費税の納税は半年猶予の弾力運営を民社党に説明 ","Y",322,NA,1,10,198812,0,1,1,NA,0
4900,2460,3384,1988,12,29,198812,"株売却益を秘書名義で政治資金に使用　安倍幹事長認める","A",338,1,NA,10,198812,0,1,1,NA,0
4916,2469,3395,1988,12,30,198812,"長谷川法相釈明し辞任否定　政府・自民、進退問わず　野党反発","A",1027,1,NA,10,198812,1,1,1,NA,0
4987,2506,3444,1989,1,6,198901,"自民の生協課税、再強化狙う　税調会長が方針を表明","A",681,1,NA,7,198812,0,1,0,NA,0
4992,2483,2979,1989,1,6,198901,"法人税率　一般生協もアップ　自民税調、山中会長が検討指示 ","Y",883,NA,1,7,198812,0,1,0,NA,0
5003,2488,2985,1989,1,7,198901,"消費税、３年後に見直し　山中自民税調会長が意向表明 ","Y",412,NA,1,7,198901,0,1,0,NA,0
5048,2508,3010,1989,1,11,198901,"２０００ｃｃ超の自動車税　最大で４５％下げ／自民税調方針 ","Y",675,NA,1,7,198901,0,1,0,NA,0
5065,2548,3504,1989,1,13,198901,"減税、２０００億円超す　自民税調、新年度改正の全容決定","A",1849,1,NA,7,198901,0,1,0,NA,0
5072,2552,3510,1989,1,14,198901,"自民、８９年度の税制改正大綱決定　","A",1553,1,NA,7,198901,0,1,0,NA,0
5075,2523,3030,1989,1,14,198901,"「ふるさと創生」を推進　整備新幹線は政治折衝へ　自民が予算編成大綱決定 ","Y",670,NA,1,7,198901,0,1,1,NA,0
5089,2557,3519,1989,1,16,198901,"３トンネルの新年度着手、政府・自民固める　整備新幹線　","A",1019,1,NA,7,198901,1,1,0,NA,0
5110,2569,3535,1989,1,18,198901,"整備新幹線の着工決定　１５年ぶり始動　政府・自民検討委","A",1446,1,NA,7,198901,1,1,0,NA,0
5200,2613,3597,1989,1,26,198901,"献金枠拡大は当面凍結　自民・政治改革委、株運用禁止を検討","A",1420,1,NA,7,198901,0,1,1,NA,0
5201,2588,3109,1989,1,26,198901,"自民政治改革委に小委試案　政治資金運用、株は認めず　企業献金拡大も見送り ","Y",867,NA,1,7,198901,0,1,1,NA,0
5226,2624,3617,1989,1,29,198901,"「政治改革」前面に　参院選にらむ自民が運動方針案","A",806,1,NA,7,198901,0,1,1,NA,0
5241,2634,3630,1989,1,30,198901,"北九州市議選で自民敗退、３議席減　リ疑惑・消費税が影響","A",833,1,NA,7,198901,0,1,1,NA,0
5246,2610,3136,1989,1,30,198901,"北九州市議選　社・共健闘　自民、民社とも議席減　リクルート疑惑など影響 ","Y",772,NA,1,7,198901,0,1,1,NA,0
5274,2647,3649,1989,2,2,198902,"合法的なら「問題ない」　リクルート献金受領で自民党が見解","A",521,1,NA,10,198901,0,1,1,NA,0
5279,2628,3158,1989,2,2,198902,"リクルート社の献金、一方的非難は不当　自民党が「疑惑」拡大で異例の見解 ","Y",1158,NA,1,10,198901,0,1,1,1,1
5280,2629,3159,1989,2,2,198902,"衆院の定数是正、４７１が目標　抜本改革で自民首脳が表明 ","Y",501,NA,1,10,198901,0,1,1,NA,0
5290,2635,3166,1989,2,3,198902,"長野三区だけ１減　６人区（北海道一区）は２分　衆院定数是正案、自民固める ","Y",1345,NA,1,10,198901,0,1,1,NA,0
5301,2661,3667,1989,2,4,198902,"将来「４７１」を党議決定に　衆院定数是正で自民党方針","A",799,1,NA,10,198901,0,1,1,NA,0
5348,2666,3202,1989,2,8,198902,"駐日ソ連大使の自民党訪ソ団派遣要請を安倍氏が受諾 ","Y",189,NA,1,10,198901,0,1,1,NA,0
5350,2668,3204,1989,2,8,198902,"参院福岡補選　社会・渕上氏ややリード　自民・合馬氏が急追／読売新聞世論調査 ","Y",929,NA,1,10,198901,0,1,1,NA,0
5369,2692,3712,1989,2,10,198902,"パーティー券、大口購入者を公表　自民政治資金小委が検討へ","A",1430,1,NA,10,198902,0,1,1,NA,0
5370,2678,3217,1989,2,10,198902,"パーティー券　大口購入者は公表　「政治資金改正」で自民小委が要綱案 ","Y",1130,NA,1,10,198902,0,1,1,NA,0
5415,2699,3246,1989,2,16,198902,"企業の個人パーティー券購入　上限１回１５０万円　自民党小委が方針 ","Y",613,NA,1,10,198902,0,1,1,NA,0
5440,2730,3768,1989,2,19,198902,"中曽根氏喚問、「応じられぬ」　自民安倍幹事長が表明　リ事件","A",280,1,NA,10,198902,0,1,0,NA,0
5498,2739,3293,1989,2,23,198902,"宮城県知事選　自民、本間氏相乗りも　山本氏が６選出馬固辞 ","Y",579,NA,1,10,198902,0,1,1,NA,0
5529,2778,3832,1989,2,26,198902,"自民、独自候補を断念　異例の自主投票　宮城知事選","A",1155,1,NA,10,198902,0,1,1,NA,0
5532,2754,3313,1989,2,26,198902,"宮城県知事選　自民は自主投票に　独自候補の擁立を断念 ","Y",800,NA,1,10,198902,0,1,1,NA,0
5533,2755,3314,1989,2,26,198902,"リクルート社、元労働次官の有馬自民代議士に顧問料　４８年から総額５００万円 ","Y",946,NA,1,10,198902,0,1,1,NA,0
5584,2780,3345,1989,3,3,198903,"安倍幹事長、中曽根喚問を拒否　国会、補正予算成立後も空転へ ","Y",362,NA,1,10,198902,0,1,1,NA,0
5593,2810,3878,1989,3,4,198903,"政治活動に年１億円余　自民１年生代議士１０人が収支公表","A",1870,1,NA,10,198902,0,1,1,NA,0
5618,2799,3367,1989,3,6,198903,"年金改正　６５歳支給、今国会成立に慎重／渡辺・自民政調会長 ","Y",181,NA,1,10,198902,0,1,1,NA,0
5661,2821,3394,1989,3,10,198903,"リクルート社株での自民党議員の売却益４億円、社会還元も ","Y",679,NA,1,10,198903,0,1,1,NA,0
5662,2822,3395,1989,3,10,198903,"政治改革案取りまとめ、４月中に／自民党 ","Y",348,NA,1,10,198903,0,1,1,NA,0
5672,2828,3403,1989,3,11,198903,"リ疑惑めぐる国会空転を打開　来週半ば国対委長会談を　自民、野党に申し入れへ ","Y",308,NA,1,10,198903,0,1,1,NA,0
5680,2849,3935,1989,3,13,198903,"消費税延期や撤回考えない　安倍幹事長語る","A",490,1,NA,10,198903,0,1,0,0,1
5684,2853,3941,1989,3,13,198903,"「同日選は考えず」　竹下首相、安倍幹事長と一致","A",647,1,NA,10,198903,1,1,0,NA,0
5689,2835,3412,1989,3,13,198903,"同日選は考えず　竹下首相・安倍幹事長が一致 ","Y",543,NA,1,10,198903,1,1,0,NA,0
5702,2841,3419,1989,3,14,198903,"亀岡　高夫氏（元農相、自民党代議士）死去 ","Y",395,NA,1,10,198903,1,1,1,NA,0
5722,2849,3430,1989,3,16,198903,"政治資金の株売買　規正法で禁止へ　自民党内調整固まる ","Y",824,NA,1,10,198903,0,1,1,NA,0
